Genome	BAr1A.filtered Trimmed Mean	BAr1A.filtered.filtered Trimmed Mean	BAr1B.filtered Trimmed Mean	BAr1B.filtered.filtered Trimmed Mean	BAr1C.filtered Trimmed Mean	BAr1C.filtered.filtered Trimmed Mean	BAr2D.filtered Trimmed Mean	BAr2D.filtered.filtered Trimmed Mean	BAr2E.filtered Trimmed Mean	BAr2E.filtered.filtered Trimmed Mean	BAr2F.filtered Trimmed Mean	BAr2F.filtered.filtered Trimmed Mean	BAr3G.filtered Trimmed Mean	BAr3G.filtered.filtered Trimmed Mean	BAr3H.filtered Trimmed Mean	BAr3H.filtered.filtered Trimmed Mean	BAr3I.filtered Trimmed Mean	BOr1A.filtered Trimmed Mean	BOr1B.filtered Trimmed Mean	BOr1C.filtered Trimmed Mean	BOr2D.filtered Trimmed Mean	BOr2E.filtered Trimmed Mean	BOr2F.filtered Trimmed Mean	BOr3G.filtered Trimmed Mean	BOr3H.filtered Trimmed Mean	BOr3I.filtered Trimmed Mean	CRr1A.filtered Trimmed Mean	CRr1B.filtered Trimmed Mean	CRr1C.filtered Trimmed Mean	CRr2D.filtered Trimmed Mean	CRr2E.filtered Trimmed Mean	CRr2F.filtered Trimmed Mean	CRr3G.filtered Trimmed Mean	CRr3H.filtered Trimmed Mean	CRr3I.filtered Trimmed Mean	LABRr1A.filtered Trimmed Mean	LABRr1B.filtered Trimmed Mean	LABRr1C.filtered Trimmed Mean	LASAr3G.filtered Trimmed Mean	LASAr3H.filtered Trimmed Mean	LASAr3I.filtered Trimmed Mean	LASCr2D.filtered Trimmed Mean	LASCr2E.filtered Trimmed Mean	LASCr2F.filtered Trimmed Mean	LASYr2D.filtered Trimmed Mean	LASYr2E.filtered Trimmed Mean	LASYr2F.filtered Trimmed Mean	LAWAr2D.filtered Trimmed Mean	LAWAr2E.filtered Trimmed Mean	LAWAr2F.filtered Trimmed Mean	MGr1A.filtered Trimmed Mean	MGr1B.filtered Trimmed Mean	MGr1C.filtered Trimmed Mean	MGr2D.filtered Trimmed Mean	MGr2E.filtered Trimmed Mean	MGr2F.filtered Trimmed Mean	MGr3G.filtered Trimmed Mean	MGr3H.filtered Trimmed Mean	MGr3I.filtered Trimmed Mean	MHr1A.filtered Trimmed Mean	MHr1B.filtered Trimmed Mean	MHr1C.filtered Trimmed Mean	MHr2D.filtered Trimmed Mean	MHr2E.filtered Trimmed Mean	MHr2F.filtered Trimmed Mean	MHr3G.filtered Trimmed Mean	MHr3H.filtered Trimmed Mean	MHr3I.filtered Trimmed Mean	SEr2D.filtered Trimmed Mean	SEr2E.filtered Trimmed Mean	SEr2F.filtered Trimmed Mean	SEr3G.filtered Trimmed Mean	SEr3H.filtered Trimmed Mean	SEr3I.filtered Trimmed Mean
CRr2D2E2F_vRhyme_unbinned_83	0.9827695	0.9827695	0.47499475	0.47499475	0.94095397	0.94095397	0	0	0	0	0.1018071	0.1018071	0	0	0	0	0	3.8683548	0.05799538	0.29029208	0.2913427	1.6886951	0.18155074	0.19384325	0.1413112	0.0102962805	0.022273587	0	0	1.9111158	9.223156	0.20886742	0	0	0	0.15192267	0.26139945	0.31372136	0.5339357	2.4511452	1.1678925	1.7733767	1.5915108	1.4053372	0.55831057	1.6423619	2.04108	0.41206136	1.8338937	6.2388105	0	0.0029417945	0.03267493	0	0.11735659	0.033830635	0	0	0.02899769	0.022168523	0	0.034250893	0.80626184	0.73839045	1.1476151	1.2484766	2.011452	0	0	0	0	0	0	0.86121035
CRr1A1B1C_vRhyme_unbinned_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5007594	2.9128842	2.3640833	3.1317825	1.9978064	2.6319633	0	0	0.3564421	7.2067976	4.3428226	5.888152	0.39170784	3.946559	3.729348	0	0.752055	2.0863686	0	0	0	0.031240208	0.011474026	0	2.555984	1.5142822	1.0420876	0.7961191	0.06937447	1.9153911	0	0	0	0	0.036591537	0	0	0	0.016295046	0.34106302	0.78235507	0.03541039	6.60229	4.1404605	4.322189	0	0	0	0	0	1.3206701	1.0362059	0.89832467	1.7292515	0	0	0
SEr3G3H3I_vRhyme_unbinned_285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009862481	0	0	0	0	0	0	0	0	0	0	0	1.4997916	1.7564245	0.2541325	0.015835533	0.41123766	0	18.374565	5.9708986	7.07633	0	0	0.03125434	0.32560077	0	3.4584665	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08528962	0	3.152035	1.8655369	0	0.5738297	5.321642	0.20586193	3.8304625	2.3060148	7.6365466
SEr3G3H3I_vRhyme_unbinned_250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06135362	0.40179276	0.43685737	0.4493616	0.6195247	0.4005499	0	0	0.009491168	0	0	0	0	0	0	0.19068962	0.10933675	0.31004483	0	0	0	0.37418553	0.35023162	0.5152725	0.07619299	0.18809085	0.005536515	0.2779933	0	0.07419683	0.03547889	0	0.07969568	0.016496554	0.65598285	1.6868668	0.14116229	0.44759142	0.2904222	0.31106174	0.2829272	0.3848819	0	0	0.005574178	0.12391247	0.016270574	0.024443524	0.043463524	2.5393393	0.63086134	6.3527927	5.094987	0.62845093	3.3944485	1.8049037	12.192686
SEr3G3H3I_vRhyme_bin_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038414781	0	0	0	0	0	0.027716994	0.03014831	0.20572169	0.017165087	0	0.03565929	0	0.0022530188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08279439	0	0	0	0.056568604	0.025123592	0	0	0	0	0	0	0.06258205	0	0	0	0	0.07906637	0.0378961	0.12519653	0.26528892	0	4.40731	1.2308291	15.367355
BAr2D2E2F_vRhyme_unbinned_17	4.3547845	4.3547845	0.37209725	0.37209725	3.8073554	3.8073554	0	0	13.731391	13.731391	7.8895917	7.8895917	0	0	0	0	0	0.4985227	0.114555255	0.4808729	0.9836461	0.8747149	0.22579308	0	0.0573813	0.066944845	0	0	0	0.032863364	0	0	0	0	0	0.3586979	0.33197698	0.3680023	4.428105	2.4069045	0.059791625	0	0.047558572	0.02096724	0.47439352	0	0.021433756	0.055904	0	0.24442774	0.05953245	0.23730044	0.11706925	0	0	0	2.3630521	0.1063135	0.030038359	0	0	0	0	0	0	0	0	0	4.34351	0.59032243	0.053519595	0.18191478	0.22268298	2.1109526
SEr2D2E2F_vRhyme_unbinned_124	0	0	0	0	0	0	0	0	0.5276721	0.5276721	0	0	0	0	0	0	0	0	0.6278104	0.19854721	0.23694223	0	0.070477344	0.18012798	0.077222414	0	0	0.11786579	0.0038049119	0	0	0.11414735	0	0.11388793	0.1758907	0	0	0	0.12071948	0.14277066	0.17018333	0.013490141	0.31018677	0	0.029833967	0.13230716	0.28554133	0.16914563	0.7999827	0	0	0	0	0	0	0	0.18030094	0	0	0	0.011587686	0	0	0	0	0.11423383	0.07748184	0.058803182	0.25899342	11.320737	7.9111032	0.045226566	0.0010377032	0.6108613
LASCr2D2E2F_vRhyme_unbinned_11	0	0	0	0	0	0	0	0	0	0	0	0	2.072787	2.072787	0.855962	0.855962	0.1643014	0	0	0	0.7836869	0.14111193	1.1627651	1.3986832	2.5595465	1.0347476	0	0	0	0	0	0	0	0	0	0	0	0	2.5040965	3.272202	0.45654717	1.6708852	7.5088515	2.7005122	0.11799561	1.1793709	0.48749086	0	0.03847842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16978785	0.28324798	0.9082663	0.12970008	0.01799561	0	0	0	0	0	0	0
LABRr1A1B1C_vRhyme_unbinned_109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.971467	12.334923	0.3316643	0	0	0	0	0	0	0	0	0	0	0	2.1320934	10.358926	0	0	3.5907645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77141947
BAr1A1B1C_vRhyme_unbinned_64	10.464337	10.464337	2.1679685	2.1679685	14.711784	14.711784	0	0	0	0	1.0150201	1.0150201	0	0	0.021714874	0.021714874	0	0.6981375	0.21028239	1.4175607	4.4151573	0.86653507	2.05948	0	0	0	12.75899	4.2659	7.9569135	0.4720625	1.5707664	0.8974337	0.0053214314	4.483735	2.1801562	0	0	0	0	0	0	0.34786713	0	0.042485625	0	0	0	0	0	0	0	0	0	0.06008068	0	0	0	1.0614539	0	6.0073814	3.7254312	7.0300403	0	0	0	0	0	1.0257488	5.665093	0.009183761	1.0533001	0.40631706	0.031585272	0.687323
CRr1A1B1C_vRhyme_unbinned_2	0.45549846	0.45549846	1.3506681	1.3506681	0.8021583	0.8021583	0	0	0.3331963	0.3331963	0.8177801	0.8177801	0	0	0	0	0	2.4074	2.0028777	2.418705	2.5005138	0.65334016	1.494553	0.3049332	0.48170605	0.095580675	2.2395682	4.4210687	3.2480986	2.759404	1.8042138	2.6937308	2.0898254	6.259712	7.986228	0.16783145	0.31223023	0.003905447	0	0.20719424	0.16526207	0.3860226	0.9832477	0.29897225	0.41366908	0.006783145	0.677184	0.01942446	0	0	1.4971223	5.577595	2.442857	0.5019527	0.23627955	0.73021585	0.88828367	1.4106886	0.123946555	1.5267215	3.2996917	1.9422405	0	0.07944501	0.00051387463	0.4595067	0.268037	8.122508	0.2528263	0.15960945	0.034121275	0	0	0.13679342
SEr3G3H3I_vRhyme_unbinned_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.420691	1.7945248	0.07771967	1.2438225	1.3642981	9.269866
CRr3G3H3I_vRhyme_unbinned_11	0.10281556	0.10281556	0	0	0	0	0.037646316	0.037646316	0.032373723	0.032373723	0	0	0	0	0.3064431	0.3064431	0	0	0	0	0.001476326	0	0	0	0	0	0.26457873	0.0990193	0.16176316	0.023726668	0.059263945	0.07223453	22.84625	10.211536	11.533059	0.0024253929	0	0	0	0	0	0.04302436	0.022144891	0.025413899	0	0	0	0.0064325635	0	0	0.21375093	0.10365918	0.09174312	0.05335864	0	0.12960033	0.021301275	0.11093536	0.0005272593	0.5196668	0.13424022	0.1045028	0	0	0	0	0	17.807234	0.38964462	0.22640514	0.2153327	0	0	0.10513551
MHr2D2E2F_vRhyme_unbinned_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003029975	0	0	0	0	6.1494427	11.270101	1.8282653	0	0	0	0	0	0	0	0	0
LAWAr2D2E2F_vRhyme_unbinned_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03099814	0	0	0	0	0.009919405	0.45096093	0.22089274	0.10905146	0	0.012151271	0	0	0	0	0.044389337	0.03552387	0	0.5104154	0.37129572	0.6629262	2.182889	2.1880968	0.80762553	0.12771234	1.6522628	0.30216986	0.3585245	0.383571	0.9812771	4.615871	9.926907	0.8950403	0	0	0.0007439554	0	0	0.05536268	0.016429015	0	0.017048977	0	0	0	3.8533788	5.4208927	4.050589	0	2.4977062	0.019776814	0	0	0	0.26646	0.5577185	1.2232486
LASAr3G3H3I_vRhyme_unbinned_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009658725	0	0.18126208	0.011805109	0	0	0.02693711	0.2211848	0.40137368	0	0	0	0	0	0	0	0	0	0	0	0.0017171067	0	4.052694	10.290728	14.7963085	0.11064606	1.3829148	0.49914145	8.167096	5.669457	7.5705085	0	0.13930027	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0024683	8.793196	4.679652	0.20680404	0.96844816	0	0	0	0	0	0	0
BOr2D2E2F_vRhyme_unbinned_30	0.006576899	0.006576899	0	0	0.06775374	0.06775374	0.0027241595	0.0027241595	0	0	0	0	0.05747976	0.05747976	0.044754047	0.044754047	0.18574876	2.0478284	2.0193415	1.0758873	3.8067403	11.020353	6.5639787	1.4336861	1.8490038	1.215948	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001790162	0.2676292	0	0.59768057	0.013192715	0.13492373	0.32783312	0.40263075	0	0	0	0	0	0	0	0.004553238	0.052342776	0	0	0	0	0	0	0.0053704856	0.23287672	0.050552614	0.089430265	0	0	0	0	0	0	0	0.05117528
LABRr1A1B1C_vRhyme_bin_19	0	0	0	0	0.27641162	0.27641162	0	0	2.9160597	2.9160597	0.022048954	0.022048954	0	0	0	0	0	0.38639933	0.17379259	0.13694914	0.4115043	1.5601634	0.43678063	0	0	0.015022991	0.5269186	2.0610058	0.6836318	0.6174849	0.07797104	1.5037843	0.7862223	0.23876846	0.22505927	4.779882	5.1950703	2.3484704	0.28286636	2.0680604	0.34213006	0.42321423	0.6005484	0.61579984	0.940822	0	0.5017565	0	0.20046839	0.48430583	0.11170137	0.62842375	0.9360523	0.6495587	0.48367748	0.45802987	1.2503071	1.1065319	0.36606404	0.65675604	1.1989547	0.21072173	0.27989605	0.74143887	0.3065433	0.7079085	0.41607404	0.16813755	0.15808414	0.39019793	0.10173364	0.037271872	0	3.1845315
LASCr2D2E2F_vRhyme_unbinned_60	0.77056664	0.77056664	8.039186	8.039186	4.1057553	4.1057553	0	0	0.0022264277	0.0022264277	2.0559947	2.0559947	0	0	0	0	0	0.8379161	0.029388845	0	0.3019036	0.21974841	0.384838	0.4337081	0.45819882	0.08438161	1.1334743	2.873539	1.9654903	1.9402205	1.4576422	0.9245241	0.6388734	1.2839808	0.8245575	0.8671936	0.86942	3.2794166	0.34075475	1.4407214	0.5738617	6.0833797	5.217077	4.5632863	0.31882444	0.16008015	0.04107759	1.4994991	0.8720917	1.0102415	5.4751196	2.0795949	0.5731938	0.76188356	0.9870867	1.4730046	3.825448	0.73160416	0.7370589	1.3947456	2.416676	1.6620283	0.40610042	0.88433707	0.6185016	1.0354002	1.4677725	0.7560949	0.009239675	0	0.10998553	0	0	5.3455415
SEr3G3H3I_vRhyme_unbinned_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041738085	0.09804594	0.041909497	0.0039424067	0	0	0	0	0.005570792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025711348	0	0.003513884	0	0	0	0	0	0.0267398	0	0	0	0.42072335	0.28728145	10.43675
MHr3G3H3I_vRhyme_unbinned_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5236405	0	0	0	0	0	0.042595483	0	0.8276303	0	0	0	0.15767428	0	0	0	0.10031237	0	1.9066449	1.547281	1.3710067	0	0.034857307	0.84197074	1.3570212	2.1395712	2.0121398	0.37136164	5.3722844	0.20495528	1.132259	8.113446	0.26366606	0.30150503	1.8788159	1.4838138	0.32883716	0.048984807	0.22334233	0.03187562	0.009796961	0	0.01895499	0	0	0	0.0009938946	0	15.588598	0.5577169	0	0	0	0	0	0	2.1478772
CRr3G3H3I_vRhyme_unbinned_32	0	0	0.24873018	0.24873018	3.0225232	3.0225232	0	0	0	0	0	0	0	0	0.24395876	0.24395876	0	0	0	0	0	0	0	0	0	0	4.2368274	3.881689	6.359243	6.8679905	3.9458725	5.5968394	8.382946	12.316505	15.615925	0.08788671	0.1280591	0	0	0	0	0.01995793	0	0	0	0	0	0.4124981	0.132574	0.70494074	0.8156585	1.3759683	0.47103792	1.0204197	1.595557	0.5748294	0.8181725	2.0765994	0.32178953	2.8858447	3.6310606	4.063824	0	0	0	0	0	13.687599	2.5899134	3.5530758	1.0313478	0	0	0.09163204
SEr3G3H3I_vRhyme_unbinned_302	0.96449625	0.96449625	0.36511442	0.36511442	0.22831987	0.22831987	0	0	2.523232	2.523232	0.033140276	0.033140276	0	0	0	0	0	0.7452406	0.03088071	0.23676077	0.15752019	0.36436123	0.110199206	0	0.0075059086	0	1.157702	0.32088408	0.23509857	0.54754174	1.2044256	0.29291224	0.37028283	0.09056437	0.3298704	0	0	0	0.21445082	0.06072254	0.05576189	0.53554267	0.5151287	1.1382489	0.29395112	0	0.0037399684	0.13544399	0	1.5994598	0	0	0	0	0	0	0	0.03062099	0	0.38659325	0.18681662	0.2593564	0	0	0	0.4077085	0.1838558	0.7889255	4.4347453	1.7440718	0.14481989	4.7311378	4.096512	24.475626
MGr2D2E2F_vRhyme_unbinned_22	0.059769385	0.059769385	0.26012906	0.26012906	0.009415001	0.009415001	0	0	0.027821856	0.027821856	0.029726014	0.029726014	0	0	0	0	0	0.5799217	0.029620226	0.4764625	0.22511372	0.23537502	0.002644663	0	0	0	0.15032265	0.2457421	0.25007933	0.87644136	0.5957897	0.8048239	0.7470644	1.3163017	0.8327515	0.19168518	0.10187242	0.23378822	0.021051519	0.15994923	0.120279275	1.5066117	0.95990694	1.7962551	0.06114461	0.009626574	0.11953877	1.9495398	0.07785888	1.47075	1.1336083	1.108008	0.62667936	4.398815	5.533693	2.4329844	1.4161642	5.124828	2.9481647	0.053316407	0.22067069	0.14905322	0.055008993	0.17169152	0.038188934	0.12810747	0.18491484	0.9089178	30.464827	32.565956	4.2989526	1.6735427	2.9100814	190.13625
BAr3G3H3I_vRhyme_unbinned_36	0	0	0	0	0	0	0	0	0	0	0	0	11.734439	11.734439	4.0006104	4.0006104	1.2263952	0	0.019305447	0	0	0	0	0.025685122	0	0	0	0	0	0	0	0	0	0	0	0.74952847	0.63802284	1.4229447	0.8783424	0.50454897	1.6317542	0.46266505	3.0820482	0.98069453	1.0682348	0.4544547	0.030788861	0.38433373	0.07356041	0.8017308	0.22523022	0.35426605	0.28592035	0	0	0	0	0	0	0	0	0	0.30261844	1.3890492	1.1748586	2.304227	3.4090757	0	0	0	0.10989682	0	0	3.089371
LABRr1A1B1C_vRhyme_unbinned_15	0.39577594	0.39577594	0.79879606	0.79879606	0	0	0	0	0	0	0.52688503	0.52688503	0	0	0	0	0	0.3520049	0.65319866	0.65085196	1.0240792	0.119987756	0.1919192	0.016222835	0.062340576	0.08897051	0	0	0	4.6058564	17.063055	0.5039282	0.08754209	1.3107846	0.5587185	11.6374855	11.626059	12.602796	0.7252321	2.4423018	2.6490154	3.5824916	1.5206611	1.1315172	1.1326395	2.7100296	0.52331394	3.100092	6.458831	11.773391	0	0	0	0.18212427	0.35475972	0.08774615	0.9355168	0.29354146	0.5411693	0	0	0	1.9203143	3.899908	2.6699317	7.489338	2.3539436	0.58228755	0.1499847	0.057341088	0	0	0	20.82808
SEr3G3H3I_vRhyme_bin_22	22.256659	22.256659	6.5899816	6.5899816	2.4177494	2.4177494	0	0	12.121436	12.121436	1.6418366	1.6418366	0	0	0	0	0	0.37971073	0	0	0	0	0	0	0	0	0.284761	0	0.003909695	2.3819156	3.2511318	10.349286	0.8595743	0.46022695	0.29064023	0	0	0	2.003792	1.2031277	0.17461345	0	0	0.049885355	0.3072197	0	0.15606444	0	0	0	0	0	0	0	0	0	0	0.0031747897	0	0.090746075	0	0.0014992063	0	0	0	0.2679464	0	0.61246985	38.450672	13.172467	0.14568758	18.220325	16.448969	50.22729
LABRr1A1B1C_vRhyme_unbinned_32	0	0	0.12395586	0.12395586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2914991	0.8437661	0	0	0	0	6.040597	7.300196	2.3889174	0	0	0	0	0	0	0	0	0	0.20813997	2.1443057	0.2567117	0	0.013303083	0	0	0.05379671	0	0.0889966	0	0.030146781	0	0	0	0.0084218485	0.09532158	1.1798494	1.3437146	0	0	0	0	0	0	0	3.587948
LASCr2D2E2F_vRhyme_unbinned_49	0.0071138213	0.0071138213	1.021892	1.021892	0.0835874	0.0835874	0	0	0	0	0	0	0	0	0	0	0	0.008553523	0	0	0	0	0	0	0	0	0	0	0	0.016471883	0	0	0	0	0	0.11047595	0.2485603	0.2179878	0	0	0	2.409341	3.9678185	5.353108	0	0	0.05479336	0.30267614	0.0013973577	0.27392447	0	0	0	0.017911585	0.06919038	0.010882452	0.06686145	0.037051152	0.5190972	0	0	0	0	0	0	0.2452151	6.505674	0	0	0	0	0	0	0.21849594
SEr2D2E2F_vRhyme_unbinned_1	0	0	0	0	0	0	0	0	0.0071389345	0.0071389345	0	0	0	0	0	0	0	0.31777412	0.46101043	0.4228446	0.37076697	0	0.25288302	0	0.15614131	0.0062236865	0.028098114	0.12310086	0.12969065	0.07825371	0	0.04667765	0	0	0	0	0	0	1.9762951	2.3423944	0	3.306059	3.3768077	2.7668862	0.60388064	0	0.67435473	0.38092622	0.0232473	0.062969066	0	0	0	0	0	0	0	0	0	0.057843674	0.099578984	0.048691195	0	0	0	0.011532125	0.7312832	0	3.1244738	15.373787	9.007322	11.309171	15.779882	2.7994692
BAr3G3H3I_vRhyme_unbinned_2	0.21476449	0.21476449	0.038768116	0.038768116	0.6986413	0.6986413	0.20471014	0.20471014	1.6006341	1.6006341	1.0980978	1.0980978	6.41413	6.41413	13.523189	13.523189	4.440127	0	0	0	0	0	0	0	0	0	0.97201085	0	0.33550724	0.033242755	0.0625	0.008061594	0.07346015	0.035326086	0.5303442	0	0	0	0	0	0	0	0	0	0	0.030253623	0	0	0	0	0	0	0	0.0054347827	0	0	0	0.051086955	0	0.6862319	0	0.11875	0	0	0	0	0	0.36213768	1.9709239	0.2928442	0.7817935	0.3955616	0.54003626	0.46494564
CRr3G3H3I_vRhyme_unbinned_50	0.66866153	0.66866153	1.0555341	1.0555341	0.9824324	0.9824324	0	0	0.4976834	0.4976834	0.7438224	0.7438224	0	0	0.05006435	0.05006435	0.012097812	2.2909267	1.9273487	2.623166	1.8277992	0.78854567	1.2091377	0.43075934	0.3980695	0.21962677	1.7284427	4.835521	3.0696912	2.1438224	1.7447877	2.755663	1.994852	6.4881597	7.7193694	0.16930503	0.34182754	0.00051480054	0.065508366	0.08577864	0.14697555	0.53288287	1.1685328	0.114285715	0.20289575	0.03056628	0.66460747	0	0.00012870014	0.015186615	1.1594595	6.144144	2.92722	0.5720721	0.23359074	0.7736808	0.9927285	1.2496139	0.1488417	1.6142213	2.252188	1.6190476	0	0.05057915	0	0.30920205	0.2086229	7.7232947	0.30675676	0.13037322	0.033204634	0	0	0.23217504
LASCr2D2E2F_vRhyme_unbinned_64	0	0	0	0	0	0	0	0	0	0	0	0	3.4916227	3.4916227	0.7459215	0.7459215	0.32032627	0	0	0	0.6550926	0.11970899	1.4054233	1.5977733	3.2116401	1.3030202	0	0	0	0	0	0	0	0	0	0	0	0	3.289352	4.548501	1.1891534	1.9656085	8.698633	2.4227293	0.09634039	1.4403659	0.48765433	0	0.10868607	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062830686	0.385582	1.1342592	0.07716049	0	0	0	0	0	0	0	0.04398148
SEr2D2E2F_vRhyme_unbinned_182	0	0	0	0	0	0	0.1297263	0.1297263	0	0	0	0	0	0	0	0	0.0017929652	0	0	0.049201075	0.036544852	0.09286505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03533196	0	0.39788008	0.00543163	0.12360913	0	0	0	1.173654	0.78094184	0.39487422	0	0	0	0	0	0	0	0.26720455	0	0	0	0	0	0	0	0	0	0	5.2134156	6.4795656	2.0834255	4.2908297	11.830987	1.1333649
MGr1A1B1C_vRhyme_bin_16	0	0	0.37044877	0.37044877	0	0	0	0	0	0	0.037884373	0.037884373	0	0	0	0	0	0.05096435	0	0.046041522	0.005279555	0	0	0	0	0	0.50788367	6.27437	2.9559562	6.014436	15.988728	20.20438	1.0508217	1.9929844	1.4871697	0	0	0	0	0	0	0.20602155	0.049156938	0.022140836	0	0	0	0.009084639	0	0.31613117	3.9097245	5.857143	2.1704679	2.0948179	1.659659	0.50560063	0.28997123	1.9015434	1.9090585	0.3241932	4.769174	2.5653641	0	0	0	0	0	2.359081	3.3035507	6.0158386	0.9352898	0	0	0
MHr3G3H3I_vRhyme_unbinned_12	0	0	0.06666667	0.06666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42578208	0.030097088	0.73549086	0.65070117	0.43829557	0.31585762	0.030528586	0	0.032254584	0.49751887	1.6964401	0.4655879	5.7705503	2.4501617	2.0633225	3.2391586	0.56688243	1.5688242	0.06289104	0	1.3994607	0.4031284	0.7776699	0.6348436	26.795038	11.479936	14.706688	0.062243797	0.08284789	0.24822007	4.1055017	0.10658037	7.816505	1.4976268	2.7857604	1.4955771	3.8847897	2.7702265	1.4329019	0.98058254	2.5393744	2.717368	0.26634303	0.5413161	0.8475728	0.6711974	0.14142396	0.19644013	7.7735705	9.710896	3.321575	0	0.40517798	0.1030205	1.2196332	0.9505933	23.303991
SEr3G3H3I_vRhyme_unbinned_304	0.2764643	0.2764643	0.061517607	0.061517607	0.13098559	0.13098559	0	0	0.63793236	0.63793236	0.049135886	0.049135886	0	0	0	0	0	0	0	0.031957876	0.036154628	0.050908428	0.013346193	0.006151761	0.021609364	0.13804968	0.11101843	0.27602115	0.18512629	0.12525089	0.20637073	0.09563903	0.5751375	0.2918437	0.7750958	0.38344237	0.20188724	0.22055106	0.12267028	0.09089487	0.20600578	0.48726636	0.54740244	0.41063005	0.046320673	0	0.06774757	0.40223652	0	0.34228292	0.1724839	0.29100958	0.17496024	0.19550088	0.12840497	0.05891093	0.055730782	0.23183797	0.18906237	0.046086073	0.08023356	0.05867633	0.0149102	0	0	0.04222819	0.19664781	0.69572246	1.0808592	1.6075385	0.55384094	7.1371636	7.476892	36.769623
BAr1A1B1C_vRhyme_unbinned_30	8.747865	8.747865	2.6421835	2.6421835	11.950019	11.950019	0.3808392	0.3808392	6.2137394	6.2137394	3.5806906	3.5806906	0.0057185297	0.0057185297	0.050129965	0.050129965	0.42814705	0.25168955	0	0	0	0	0	0	0	0	0.11637579	1.181062	3.8172297	0.10293353	0.22012626	1.2478276	3.013368	1.425919	1.7025622	0.30634978	0.5084293	0	0.4294096	0.079539545	0.75291497	0	0.21693279	0.109469	0	0.49468994	0.008986261	0	0.03683624	0.076346084	0.22027479	0.71778685	0.670479	0.00066839956	0	0.07025622	0.53145194	0.42658746	0	0.2967694	1.406387	2.569922	0	0.018343855	0.00059413293	0.26193836	0.19004828	1.6144078	0	0.17853695	8.040549	0.059561826	0	0.032380246
SEr2D2E2F_vRhyme_unbinned_48	0.03545746	0.03545746	0.600356	0.600356	0.113065146	0.113065146	0.010822357	0.010822357	0.24037024	0.24037024	2.0596654	2.0596654	0	0	0.014239943	0.014239943	0	0.01765753	0.35436097	0.15315059	0.21530794	0.15528658	0.354717	0.069277324	0.004200783	0	0	0	0	1.047063	2.4353151	2.1947312	3.457031	4.4655747	5.5106444	0	0	0	0.014097543	0.47013173	0	0.09540762	0.55336416	0.2767533	0.10266999	0	0.645995	3.3344963	0.40939838	1.00178	0.023211107	0	0	0	0.15436098	0.07867569	2.6016376	4.9923816	20.679886	0	0	0	0.1246707	0	0	0	0.27967247	6.5594873	16.953436	20.181772	6.6711287	34.110073	58.279884	17.681738
