"","BAr1A Covered Fraction","BAr1A Read Count","BAr1A Trimmed Mean","BAr1B Covered Fraction","BAr1B Read Count","BAr1B Trimmed Mean","BAr1C Covered Fraction","BAr1C Read Count","BAr1C Trimmed Mean","BAr2D Covered Fraction","BAr2D Read Count","BAr2D Trimmed Mean","BAr2E Covered Fraction","BAr2E Read Count","BAr2E Trimmed Mean","BAr2F Covered Fraction","BAr2F Read Count","BAr2F Trimmed Mean","BAr3G Covered Fraction","BAr3G Read Count","BAr3G Trimmed Mean","BAr3H Covered Fraction","BAr3H Read Count","BAr3H Trimmed Mean","BAr3I Covered Fraction","BAr3I Read Count","BAr3I Trimmed Mean","BOr1A Covered Fraction","BOr1A Read Count","BOr1A Trimmed Mean","BOr1B Covered Fraction","BOr1B Read Count","BOr1B Trimmed Mean","BOr1C Covered Fraction","BOr1C Read Count","BOr1C Trimmed Mean","BOr2D Covered Fraction","BOr2D Read Count","BOr2D Trimmed Mean","BOr2E Covered Fraction","BOr2E Read Count","BOr2E Trimmed Mean","BOr2F Covered Fraction","BOr2F Read Count","BOr2F Trimmed Mean","BOr3G Covered Fraction","BOr3G Read Count","BOr3G Trimmed Mean","BOr3H Covered Fraction","BOr3H Read Count","BOr3H Trimmed Mean","BOr3I Covered Fraction","BOr3I Read Count","BOr3I Trimmed Mean","CRr1A Covered Fraction","CRr1A Read Count","CRr1A Trimmed Mean","CRr1B Covered Fraction","CRr1B Read Count","CRr1B Trimmed Mean","CRr1C Covered Fraction","CRr1C Read Count","CRr1C Trimmed Mean","CRr2D Covered Fraction","CRr2D Read Count","CRr2D Trimmed Mean","CRr2E Covered Fraction","CRr2E Read Count","CRr2E Trimmed Mean","CRr2F Covered Fraction","CRr2F Read Count","CRr2F Trimmed Mean","CRr3G Covered Fraction","CRr3G Read Count","CRr3G Trimmed Mean","CRr3H Covered Fraction","CRr3H Read Count","CRr3H Trimmed Mean","CRr3I Covered Fraction","CRr3I Read Count","CRr3I Trimmed Mean","LABRr1A Covered Fraction","LABRr1A Read Count","LABRr1A Trimmed Mean","LABRr1B Covered Fraction","LABRr1B Read Count","LABRr1B Trimmed Mean","LABRr1C Covered Fraction","LABRr1C Read Count","LABRr1C Trimmed Mean","LASAr3G Covered Fraction","LASAr3G Read Count","LASAr3G Trimmed Mean","LASAr3H Covered Fraction","LASAr3H Read Count","LASAr3H Trimmed Mean","LASAr3I Covered Fraction","LASAr3I Read Count","LASAr3I Trimmed Mean","LASCr2D Covered Fraction","LASCr2D Read Count","LASCr2D Trimmed Mean","LASCr2E Covered Fraction","LASCr2E Read Count","LASCr2E Trimmed Mean","LASCr2F Covered Fraction","LASCr2F Read Count","LASCr2F Trimmed Mean","MGr1A Covered Fraction","MGr1A Read Count","MGr1A Trimmed Mean","MGr1B Covered Fraction","MGr1B Read Count","MGr1B Trimmed Mean","MGr1C Covered Fraction","MGr1C Read Count","MGr1C Trimmed Mean","MGr2D Covered Fraction","MGr2D Read Count","MGr2D Trimmed Mean","MGr2E Covered Fraction","MGr2E Read Count","MGr2E Trimmed Mean","MGr2F Covered Fraction","MGr2F Read Count","MGr2F Trimmed Mean","MGr3G Covered Fraction","MGr3G Read Count","MGr3G Trimmed Mean","MGr3H Covered Fraction","MGr3H Read Count","MGr3H Trimmed Mean","MGr3I Covered Fraction","MGr3I Read Count","MGr3I Trimmed Mean","MHr1A Covered Fraction","MHr1A Read Count","MHr1A Trimmed Mean","MHr1B Covered Fraction","MHr1B Read Count","MHr1B Trimmed Mean","MHr1C Covered Fraction","MHr1C Read Count","MHr1C Trimmed Mean","MHr2D Covered Fraction","MHr2D Read Count","MHr2D Trimmed Mean","MHr2E Covered Fraction","MHr2E Read Count","MHr2E Trimmed Mean","MHr2F Covered Fraction","MHr2F Read Count","MHr2F Trimmed Mean","MHr3G Covered Fraction","MHr3G Read Count","MHr3G Trimmed Mean","MHr3H Covered Fraction","MHr3H Read Count","MHr3H Trimmed Mean","MHr3I Covered Fraction","MHr3I Read Count","MHr3I Trimmed Mean","SEr2D Covered Fraction","SEr2D Read Count","SEr2D Trimmed Mean","SEr2E Covered Fraction","SEr2E Read Count","SEr2E Trimmed Mean","SEr2F Covered Fraction","SEr2F Read Count","SEr2F Trimmed Mean","SEr3G Covered Fraction","SEr3G Read Count","SEr3G Trimmed Mean","SEr3H Covered Fraction","SEr3H Read Count","SEr3H Trimmed Mean","SEr3I Covered Fraction","SEr3I Read Count","SEr3I Trimmed Mean"
"MGr1A1B1C__bin_74",0.9350517,257394,6.214965,0.6926332,77613,1.7181543,0.3258428,0,0,0.04570894,0,0,0.121356755,0,0,0.26353207,0,0,0.03734772,0,0,0.06370542,0,0,0.047480468,0,0,0.31006968,0,0,0.028934894,0,0,0.05925871,0,0,0.06506306,0,0,0.1381211,0,0,0.0355325,0,0,0.03911673,0,0,0.040008694,0,0,0.044377193,0,0,0.30266714,0,0,0.46885127,0,0,0.4301461,0,0,0.72974646,86672,1.922184,0.5674802,59795,1.2017313,0.2542733,0,0,0.88709384,187529,3.8395662,0.44266114,0,0,0.65421534,79594,1.6046768,0.9237193,212877,5.1598673,0.838408,121295,2.9155087,0.62931,66060,1.4479744,0.030578766,0,0,0.06853599,0,0,0.045010615,0,0,0.94366515,235792,5.671637,0.6702308,76486,1.6426706,0.8694343,145294,3.4313552,0.98204595,324076,8.032367,0.8703054,139878,3.2526352,0.5749736,57323,1.179599,0.9311005,189991,4.565043,0.8947166,164284,3.830376,0.47686622,0,0,0.39247692,0,0,0.50033766,95901,1.2395133,0.72525245,98384,2.0363207,0.24820033,0,0,0.40425283,0,0,0.42823884,0,0,0.07644719,0,0,0.09319067,0,0,0.05174019,0,0,0.15640056,0,0,0.7286319,87561,1.9600503,0.81471145,129428,2.7859523,0.18060593,0,0,0.27614528,0,0,0.16474722,0,0,0.041038923,0,0,0.039164376,0,0,0.814568,157784,3.1230094
"BAr1A1B1C__bin_122",0.81802034,87279,2.5231752,0.9913295,283982,8.983449,0.9966872,520424,17.653286,0.030434951,0,0,0.102250434,0,0,0.55296326,44259,1.1443497,0.012569855,0,0,0.024090761,0,0,0.019005451,0,0,0.6431958,54829,1.4809276,0.0569004,0,0,0.0654575,0,0,0.21390307,0,0,0.27800584,0,0,0.10269274,0,0,0.035934277,0,0,0.032007087,0,0,0.03227149,0,0,0.6691427,63400,1.6574585,0.8106134,96179,2.588135,0.8787004,113472,3.3337946,0.9254825,135998,4.1629605,0.85104805,102356,2.9763253,0.8982164,118937,3.586323,0.20704037,0,0,0.1791552,0,0,0.26978865,0,0,0.33113033,0,0,0.31158203,0,0,0.15370785,0,0,0.06609688,0,0,0.09854323,0,0,0.2249015,0,0,0.69240594,69637,1.8840407,0.8462903,117079,3.543658,0.752175,78573,2.3041604,0.14522041,0,0,0.17959283,0,0,0.22725888,0,0,0.18824625,0,0,0.119888306,0,0,0.15173338,0,0,0.1078033,0,0,0.34815943,0,0,0.21976008,0,0,0.6506539,60988,1.5674632,0.79287666,91737,2.4784045,0.78018963,84785,2.329089,0.058676623,0,0,0.084065534,0,0,0.05683845,0,0,0.287906,0,0,0.35656878,0,0,0.26322892,0,0,0.19029623,0,0,0.16541928,0,0,0.2100238,0,0,0.2180984,0,0,0.18369722,0,0,0.5090194,396301,4.208438
"LASCr2D2E2F__bin_59",0.07120561,0,0,0.10645876,0,0,0.13214397,0,0,0.0123293735,0,0,0.04523825,0,0,0.041803624,0,0,0.006401348,0,0,0.012501819,0,0,0.0077866614,0,0,0.14381246,0,0,0.08317761,0,0,0.11252524,0,0,0.19168371,0,0,0.15873854,0,0,0.14781453,0,0,0.056387767,0,0,0.07067382,0,0,0.053886645,0,0,0.11277176,0,0,0.40191454,0,0,0.42749447,0,0,0.22121036,0,0,0.23292944,0,0,0.07851025,0,0,0.11533923,0,0,0.12272762,0,0,0.16971676,0,0,0.30593884,0,0,0.28180006,0,0,0.29658753,0,0,0.08123752,0,0,0.16570519,0,0,0.14165345,0,0,0.85865957,146738,3.141463,0.7781112,108962,2.2949977,0.73678267,97624,2.0421908,0.42582765,0,0,0.52602565,65498,1.1731453,0.35584873,0,0,0.28140113,0,0,0.47200188,0,0,0.34545535,0,0,0.2923897,0,0,0.48227143,0,0,0.45133418,0,0,0.10140627,0,0,0.37415686,0,0,0.33239052,0,0,0.12135971,0,0,0.12102862,0,0,0.093396254,0,0,0.3015042,0,0,0.70273846,96787,1.9546171,0.21555448,0,0,0.054898165,0,0,0.06555317,0,0,0.048750393,0,0,0.065919414,0,0,0.07197308,0,0,0.46995568,0,0
"CRr3G3H3I__bin_3",0.07747743,0,0,0.13267738,0,0,0.17055385,0,0,0.34335175,0,0,0.3055882,0,0,0.29945233,0,0,0.28484914,0,0,0.40272513,0,0,0.2761059,0,0,0.35624808,0,0,0.18006887,0,0,0.2748042,0,0,0.30134708,0,0,0.32598397,0,0,0.23111115,0,0,0.3160316,0,0,0.28112063,0,0,0.28872058,0,0,0.14385253,0,0,0.24852689,0,0,0.36658832,0,0,0.3808704,0,0,0.10774547,0,0,0.92991644,132175,5.3692136,0.98689395,389082,15.638816,0.9817973,516812,21.409044,0.9872263,471128,19.535282,0.12890548,0,0,0.13959655,0,0,0.16297394,0,0,0.19036874,0,0,0.3818735,0,0,0.19185771,0,0,0.46978068,0,0,0.42873687,0,0,0.21633801,0,0,0.94820535,204168,8.442441,0.5419211,38194,1.2914023,0.4843089,0,0,0.06553289,0,0,0.09253011,0,0,0.32142633,0,0,0.9599274,527659,22.130445,0.708927,2e+05,6.524556,0.23939732,0,0,0.13204639,0,0,0.26938066,0,0,0.3115738,0,0,0.36586994,0,0,0.49755576,0,0,0.36645114,0,0,0.14590874,0,0,0.14235507,0,0,0.9830872,508739,20.956299,0.1370062,0,0,0.18643264,0,0,0.38035446,0,0,0.059149686,0,0,0.018093748,0,0,0.25601605,0,0
"SEr3G3H3I__bin_108",0.0545809,0,0,0.10538943,0,0,0.092858166,0,0,0.011549074,0,0,0.057957165,0,0,0.03623447,0,0,0.02206463,0,0,0.03601956,0,0,0.020034293,0,0,0.11180071,0,0,0.10538171,0,0,0.22016706,0,0,0.1727826,0,0,0.2757414,0,0,0.1581809,0,0,0.04703048,0,0,0.051511627,0,0,0.05203367,0,0,0.15652229,0,0,0.25145155,0,0,0.16421518,0,0,0.33594272,0,0,0.3558275,0,0,0.31436953,0,0,0.54283696,83136,1.2168335,0.446365,0,0,0.50908065,69313,1.0409163,0.35794845,0,0,0.3321713,0,0,0.33372024,0,0,0.25443214,0,0,0.34512278,0,0,0.24030995,0,0,0.34069824,0,0,0.37477967,0,0,0.31329632,0,0,0.23140521,0,0,0.30908343,0,0,0.24836347,0,0,0.34633192,0,0,0.33038825,0,0,0.2516731,0,0,0.35858545,0,0,0.32555866,0,0,0.35740528,0,0,0.14057752,0,0,0.24023913,0,0,0.124082945,0,0,0.39447677,0,0,0.08467899,0,0,0.12256165,0,0,0.17303637,0,0,0.5364537,76738,1.1582005,0.6307239,102789,1.5947531,0.8640063,213248,3.4927595,0.84817636,204019,3.2842507,0.57133645,90768,1.3104725,0.947172,330821,5.4757543,0.89203435,275349,4.345068,0.9977625,1917938,31.575874
"SEr2D2E2F__bin_66",0.11633389,0,0,0.53562933,37717,1.1380166,0.55829287,46785,1.4085336,0.14216787,0,0,0.09752992,0,0,0.46315297,0,0,0.11415638,0,0,0.16677152,0,0,0.13395484,0,0,0.3297903,0,0,0.08660065,0,0,0.102589674,0,0,0.29728538,0,0,0.20062089,0,0,0.1640583,0,0,0.053390227,0,0,0.06553465,0,0,0.084550425,0,0,0.67048377,91605,2.8747156,0.81994635,362676,12.259382,0.73765063,212111,7.0879636,0.54532117,52998,1.632614,0.38862187,0,0,0.46712008,0,0,0.7114383,93848,2.8263524,0.69259536,192391,5.745132,0.82549477,198149,6.036094,0.39937323,0,0,0.3821005,0,0,0.23853552,0,0,0.042200055,0,0,0.16244991,0,0,0.059929572,0,0,0.44853574,0,0,0.489527,0,0,0.3923617,0,0,0.9315651,296273,10.541378,0.72276515,167488,5.568971,0.659973,84974,2.719439,0.9153418,192680,6.7630606,0.91588557,198982,6.884044,0.93129313,320923,11.458245,0.93227595,441522,15.488912,0.9457322,1920600,57.988438,0.87441736,124106,4.1178784,0.6838507,104671,3.284051,0.82650644,432956,14.596578,0.73273486,194872,6.349043,0.12976381,0,0,0.16166647,0,0,0.093823984,0,0,0.08151204,0,0,0.2641934,0,0,0.8686883,189381,5.891012,0.9639137,176897,6.043312,0.9013536,130232,4.2096887,0.9139381,129689,4.342665,0.0686077,0,0,0.06722655,0,0,0.39348805,0,0
"LASAr3G3H3I__bin_124",0.12691413,0,0,0.1409756,0,0,0.12696038,0,0,0.11716772,0,0,0.1742689,0,0,0.29180002,0,0,0.117342174,0,0,0.11258921,0,0,0.1171257,0,0,0.44946092,0,0,0.14262265,0,0,0.19723983,0,0,0.54045504,29736,1.2312983,0.48854896,0,0,0.38084233,0,0,0.26059237,0,0,0.24705355,0,0,0.20565277,0,0,0.34917805,0,0,0.22295433,0,0,0.13097598,0,0,0.07517896,0,0,0.047054254,0,0,0.14892556,0,0,0.8452006,188363,8.826093,0.45658842,0,0,0.4509081,0,0,0.13773692,0,0,0.12921803,0,0,0.22087008,0,0,0.7023869,45788,1.9806682,0.59801465,48884,2.0875967,0.9707809,140960,7.1208496,0.42516854,0,0,0.42184934,0,0,0.279565,0,0,0.059559066,0,0,0.32949772,0,0,0.15270384,0,0,0.025069304,0,0,0.35051754,0,0,0.49217364,0,0,0.87060046,221708,10.753278,0.6052004,103901,3.93767,0.24882174,0,0,0.3405476,0,0,0.24707721,0,0,0.13657507,0,0,0.58531344,62316,2.8694937,0.4078624,0,0,0.40930074,0,0,0.12548496,0,0,0.056676354,0,0,0.38417742,0,0,0.13504632,0,0,0.6091104,36338,1.5710278,0.62988585,38721,1.6267792,0.021772357,0,0,0.01369879,0,0,0.3143574,0,0
"CRr2D2E2F__bin_117",0.93161184,187977,4.7740307,0.90006095,149853,3.8215768,0.9826809,581656,16.651632,0.021829884,0,0,0.20538887,0,0,0.16662097,0,0,0.008915609,0,0,0.013649092,0,0,0.009349168,0,0,0.62831515,63579,1.4592366,0.20816292,0,0,0.29008314,0,0,0.7554804,92884,2.2202728,0.43927547,0,0,0.5474045,54072,1.1659003,0.18209368,0,0,0.24152407,0,0,0.18413702,0,0,0.8469005,122091,3.0749743,0.8237294,107679,2.7068934,0.778882,89061,2.2311988,0.9259687,161481,4.1841855,0.9915899,360721,9.340828,0.92581326,169461,4.378076,0.12134985,0,0,0.1500528,0,0,0.15726356,0,0,0.5059927,45516,1.0066313,0.49431854,0,0,0.2979415,0,0,0.7966298,111110,2.6474342,0.7693559,102996,2.3860505,0.88031733,137591,3.6270392,0.90076387,157982,3.956032,0.9753651,345292,9.179506,0.9777736,348655,9.329968,0.07605051,0,0,0.17808814,0,0,0.17365141,0,0,0.041750696,0,0,0.04236654,0,0,0.05792921,0,0,0.108843654,0,0,0.20644043,0,0,0.053933486,0,0,0.9123016,168928,4.3001714,0.8028868,101783,2.5247562,0.76442933,89654,2.1896574,0.07844764,0,0,0.27096224,0,0,0.13992882,0,0,0.96263665,256791,6.750707,0.81673187,114343,2.7023153,0.23416278,0,0,0.012244924,0,0,0.010672388,0,0,0.008039866,0,0,0.0100498805,0,0,0.016076399,0,0,0.40805644,0,0
"SEr3G3H3I__bin_199",0.65258145,54389,1.5074517,0.82723194,85201,2.53487,0.64967155,45139,1.3318542,0.055405412,0,0,0.551168,44990,1.1580092,0.54567474,42174,1.1029259,0.06572347,0,0,0.07339797,0,0,0.14095822,0,0,0.60765296,48162,1.2989709,0.73393613,69655,1.9499934,0.42823392,0,0,0.80215883,86203,2.4727492,0.62943554,52060,1.4031174,0.6603203,60346,1.6078188,0.3999376,0,0,0.42192236,0,0,0.396867,0,0,0.3101083,0,0,0.685647,56829,1.6232209,0.50594366,35191,0.9405036,0.893299,107716,3.3164911,0.7817042,76872,2.234044,0.9341304,141774,4.3466687,0.7404075,71230,2.0047264,0.70638484,62975,1.7840954,0.5287954,37871,1.013403,0.05705357,0,0,0.04762277,0,0,0.031297274,0,0,0.9385807,154138,4.5414124,0.788969,81780,2.3328133,0.77076703,67203,2.0455315,0.731679,64706,1.8813353,0.8400561,90984,2.7569041,0.67241955,53393,1.5412037,0.24523866,0,0,0.5258242,35523,0.97416514,0.35415554,0,0,0.2169029,0,0,0.17986497,0,0,0.24811302,0,0,0.6976794,59368,1.7009912,0.19231102,0,0,0.15588918,0,0,0.33930296,0,0,0.659421,53771,1.5149797,0.4396101,0,0,0.03153823,0,0,0.039795164,0,0,0.018515047,0,0,0.46777868,0,0,0.6663584,54313,1.5327132,0.5785169,44590,1.2064502,0.89668316,116030,3.517678,0.9879591,268343,8.437713,0.98033786,217759,6.802727,0.9669563,198146,5.8818164,0.9969384,484766,14.637304,0.992237,337797,9.956864
"LASYr2D2E2F__bin_65",0.007629708,0,0,0.061117947,0,0,0.04371223,0,0,0.00687243,0,0,0.086133815,0,0,0.16078614,0,0,0.001212112,0,0,0.0017571537,0,0,0.0016780394,0,0,0.7387169,79722,2.5496578,0.9680621,209560,7.8695264,0.83807826,102179,3.5386992,0.5254482,45141,1.2713053,0.7014538,64673,2.0523274,0.6820334,66293,2.000762,0.93867916,147733,5.638684,0.951479,149404,5.8773007,0.49213323,0,0,0.012504722,0,0,0.023934249,0,0,0.025366772,0,0,0.0090318695,0,0,0.009727549,0,0,0.0073506185,0,0,0.020102609,0,0,0.012053975,0,0,0.01957596,0,0,0.14146504,0,0,0.10708274,0,0,0.15011242,0,0,0.90713567,117533,4.2608576,0.9426191,150985,5.5548363,0.79995483,62642,2.4461648,0.52436167,142311,4.416122,0.8895241,131499,4.8151817,0.45454755,0,0,0.08160445,0,0,0.04324805,0,0,0.024289533,0,0,0.07075325,0,0,0.037639115,0,0,0.033156753,0,0,0.010795445,0,0,0.0639392,0,0,0.04205521,0,0,0.0111962715,0,0,0.0239722,0,0,0.026580343,0,0,0.19642434,0,0,0.1182069,0,0,0.10500358,0,0,0.016432118,0,0,0.1226519,0,0,0.02330192,0,0,0.9735916,261020,10.03486,0.9713951,221403,8.823842,0.9333338,135728,5.1732674,0.110489905,0,0,0.13933975,0,0,0.36630043,0,0
"BOr3G3H3I__bin_31",0.01919758,0,0,0.01764986,0,0,0.12951618,0,0,0.08210589,0,0,0.03511373,0,0,0.02962908,0,0,0.20112912,0,0,0.18454055,0,0,0.27685294,0,0,0.14264384,0,0,0.36242688,0,0,0.4150149,0,0,0.08247233,0,0,0.0734224,0,0,0.2825821,0,0,0.592525,35125,1.3306155,0.96757525,149105,6.5564666,0.6584839,47932,1.8571154,0.018325198,0,0,0.023425195,0,0,0.028271899,0,0,0.008106345,0,0,0.006997254,0,0,0.02229887,0,0,0.019999728,0,0,0.03843515,0,0,0.024719296,0,0,0.022806108,0,0,0.026961215,0,0,0.043371923,0,0,0.08925824,0,0,0.0804642,0,0,0.73648506,58524,2.5493734,0.026692314,0,0,0.727893,48425,2.0052915,0.030247193,0,0,0.0071120327,0,0,0.013622861,0,0,0.017132219,0,0,0.0076963296,0,0,0.012489709,0,0,0.02498592,0,0,0.031328645,0,0,0.029563725,0,0,0.008136259,0,0,0.01754191,0,0,0.030819459,0,0,0.030266702,0,0,0.04291216,0,0,0.39446145,0,0,0.44179046,0,0,0.044770397,0,0,0.0495576,0,0,0.020240339,0,0,0.020195143,0,0,0.020646453,0,0,0.034494642,0,0,0.009258681,0,0,0.003124053,0,0,0.07523837,0,0
"BOr1A1B1C__bin_27",0.2428238,0,0,0.2831997,0,0,0.25327602,0,0,0.17486624,0,0,0.22124152,0,0,0.5297274,132916,1.9620293,0.14684877,0,0,0.17722292,0,0,0.3238631,0,0,0.98459196,557050,10.9397955,0.940181,377727,7.100979,0.9550188,404585,7.909756,0.905007,471351,9.041433,0.8012419,255195,4.4636426,0.91582775,373536,7.068704,0.67633814,161053,2.379513,0.7845465,213786,3.4744477,0.5174531,131643,1.5495894,0.10477525,0,0,0.36876428,0,0,0.3924386,0,0,0.29353902,0,0,0.32098675,0,0,0.6379553,244461,4.6492968,0.15969844,0,0,0.1047457,0,0,0.20554568,0,0,0.2013297,0,0,0.20473164,0,0,0.1930758,0,0,0.6836743,148975,2.6950645,0.6563425,199981,3.5874069,0.67949665,142378,2.4774363,0.18673342,0,0,0.6126326,105914,1.8214809,0.2513653,0,0,0.046389878,0,0,0.22153154,0,0,0.1597206,0,0,0.08202226,0,0,0.07192206,0,0,0.102512844,0,0,0.15623128,0,0,0.10631323,0,0,0.049228963,0,0,0.14323787,0,0,0.41057733,0,0,0.3585181,0,0,0.09676257,0,0,0.23967397,0,0,0.16259101,0,0,0.4013353,0,0,0.1309225,0,0,0.17960079,0,0,0.40637946,0,0,0.07324099,0,0,0.08494838,0,0,0.19085965,0,0,0.0398564,0,0,0.28974074,0,0
"LASYr2D2E2F__bin_33",0.17138863,0,0,0.15432821,0,0,0.14591303,0,0,0.14549685,0,0,0.16964525,0,0,0.18773967,0,0,0.47581816,0,0,0.3670109,0,0,0.43605173,0,0,0.59181416,73352,1.371906,0.86278427,181215,3.7662554,0.7621381,123135,2.433124,0.8108018,144400,2.9601474,0.6993764,96329,1.9204006,0.7513963,125744,2.4391193,0.9405986,437799,9.7993355,0.9444253,444872,10.123115,0.84861827,180442,3.7440903,0.09566732,0,0,0.08233237,0,0,0.110293195,0,0,0.068775214,0,0,0.06440862,0,0,0.07397964,0,0,0.07395667,0,0,0.118942164,0,0,0.11442515,0,0,0.15699756,0,0,0.122611985,0,0,0.15490963,0,0,0.9852431,775616,17.167675,0.99181944,1930907,44.578606,0.99167806,1485667,36.634872,0.90574306,194302,4.3540444,0.9689899,770040,18.373373,0.9259593,212199,4.8611684,0.0639926,0,0,0.07320188,0,0,0.079478085,0,0,0.049357705,0,0,0.13923307,0,0,0.1347016,0,0,0.11437479,0,0,0.15155202,0,0,0.14078978,0,0,0.090279125,0,0,0.09110539,0,0,0.104738936,0,0,0.9497473,1165436,28.91503,0.95751864,1243322,27.324377,0.9209752,492685,11.670071,0.92877203,219719,4.952714,0.93813497,250660,5.628446,0.09837664,0,0,0.13533813,0,0,0.45897454,0,0,0.59146446,73559,1.3538357,0.4034097,0,0,0.45134255,0,0,0.30430108,0,0
"BOr2D2E2F__bin_26",0.013196058,0,0,0.01326179,0,0,0.032615185,0,0,0.027139377,0,0,0.016659599,0,0,0.0126149235,0,0,0.06063329,0,0,0.05677691,0,0,0.04492377,0,0,0.57383966,66577,1.2028718,0.8442897,146079,2.8861325,0.8916336,172264,3.4716175,0.96389955,259296,5.3019238,0.8307738,135850,2.672456,0.8970788,186449,3.6328163,0.75773305,109072,2.1219115,0.7986473,120800,2.3946598,0.68785626,90382,1.7044737,0.058635544,0,0,0.033588376,0,0,0.0516268,0,0,0.012914234,0,0,0.010321457,0,0,0.016918158,0,0,0.013283493,0,0,0.032101657,0,0,0.02305754,0,0,0.019883005,0,0,0.022538235,0,0,0.01790868,0,0,0.011504023,0,0,0.01596792,0,0,0.014994576,0,0,0.016001958,0,0,0.4495503,0,0,0.022525433,0,0,0.009113285,0,0,0.010722099,0,0,0.013468513,0,0,0.01031568,0,0,0.0063459487,0,0,0.012414758,0,0,0.016957505,0,0,0.017285232,0,0,0.0059139235,0,0,0.058034737,0,0,0.037165113,0,0,0.041600753,0,0,0.011939484,0,0,0.028619224,0,0,0.01725541,0,0,0.026394144,0,0,0.016358728,0,0,0.015066085,0,0,0.014437486,0,0,0.009001336,0,0,0.019718282,0,0,0.005683156,0,0,0.0049107564,0,0,0.02820812,0,0
"LASYr2D2E2F__bin_82",0.01988411,0,0,0.037901655,0,0,0.0423813,0,0,0.011040563,0,0,0.011420637,0,0,0.011003891,0,0,0.016389415,0,0,0.025866056,0,0,0.018530946,0,0,0.10025963,0,0,0.13826476,0,0,0.09911177,0,0,0.12487804,0,0,0.07549304,0,0,0.097257614,0,0,0.11157244,0,0,0.14483672,0,0,0.25412107,0,0,0.069132924,0,0,0.05702139,0,0,0.053099453,0,0,0.044290807,0,0,0.04537432,0,0,0.033740196,0,0,0.07720746,0,0,0.082703,0,0,0.10373088,0,0,0.16760847,0,0,0.166342,0,0,0.26820537,0,0,0.09410305,0,0,0.97923183,448564,7.9284625,0.9661138,347048,6.5134597,0.4247861,0,0,0.39844304,0,0,0.45038182,0,0,0.0730246,0,0,0.11721112,0,0,0.083847724,0,0,0.05574484,0,0,0.07158542,0,0,0.06455962,0,0,0.06896974,0,0,0.10638854,0,0,0.03694656,0,0,0.060110245,0,0,0.059349142,0,0,0.057276458,0,0,0.30673495,0,0,0.95326895,705376,11.95163,0.93254524,489638,9.135377,0.9739187,400264,7.315826,0.33201644,0,0,0.11633918,0,0,0.0860307,0,0,0.045228858,0,0,0.026220638,0,0,0.0037370806,0,0,0.0055300286,0,0,0.3968037,0,0
"MHr2D2E2F__bin_37",0.031879883,0,0,0.514516,37433,0.99829036,0.019113801,0,0,0.026654163,0,0,0.007649251,0,0,0.023343436,0,0,0.008412404,0,0,0.012271305,0,0,0.008853321,0,0,0.11667287,0,0,0.013276018,0,0,0.033200305,0,0,0.03843675,0,0,0.06820625,0,0,0.039680924,0,0,0.010505071,0,0,0.009427843,0,0,0.010035241,0,0,0.07373881,0,0,0.28605157,0,0,0.24218228,0,0,0.17864613,0,0,0.28670886,0,0,0.24286173,0,0,0.31188336,0,0,0.05665939,0,0,0.1679937,0,0,0.944343,1693196,53.79246,0.9443248,1394864,45.54619,0.9423298,1148655,37.667034,0.046139862,0,0,0.05030771,0,0,0.060254347,0,0,0.84706163,103672,3.051826,0.29261148,0,0,0.3500114,0,0,0.3756107,0,0,0.32048348,0,0,0.18055902,0,0,0.41604453,0,0,0.52903295,67909,1.5239978,0.8528017,118891,3.5900195,0.3285156,0,0,0.9486041,463301,12.057564,0.976027,972693,30.193386,0.066372395,0,0,0.2443111,0,0,0.20093821,0,0,0.9956335,1495068,50.59141,0.98551524,480911,13.973057,0.993844,794966,26.383535,0.0975283,0,0,0.9936824,637204,19.848215,0.2372865,0,0,0.01842083,0,0,0.0066862744,0,0,0.009436703,0,0,0.0055556516,0,0,0.0062483884,0,0,0.94403917,1969919,61.45383
"LASAr3G3H3I__bin_93",0.23795113,0,0,0.23504539,0,0,0.19005676,0,0,0.06581525,0,0,0.13050209,0,0,0.17673044,0,0,0.040916022,0,0,0.045054346,0,0,0.049510982,0,0,0.6762475,66647,1.7398881,0.78176695,98271,2.624337,0.899141,170320,4.866535,0.93827057,246970,7.1071754,0.9376779,245002,7.0063806,0.9302785,245035,6.8152814,0.16847503,0,0,0.31463268,0,0,0.57298595,51038,1.2827051,0.1228129,0,0,0.16015257,0,0,0.17652166,0,0,0.26726496,0,0,0.31115267,0,0,0.16403897,0,0,0.29679316,0,0,0.2532032,0,0,0.27615565,0,0,0.30659747,0,0,0.29030123,0,0,0.39055848,0,0,0.9764961,318455,8.985483,0.9908974,675642,19.66745,0.8492541,98469,2.8414595,0.96864235,756363,23.061068,0.9808982,550754,16.922558,0.9721805,444671,13.637184,0.2224478,0,0,0.26128137,0,0,0.2387306,0,0,0.30981213,0,0,0.5706404,74459,1.6940826,0.38843107,0,0,0.4046685,0,0,0.5971399,226408,3.5507042,0.8106447,274180,7.036047,0.12069847,0,0,0.13803972,0,0,0.14941345,0,0,0.31845427,0,0,0.27633002,0,0,0.34787315,0,0,0.18685395,0,0,0.24375255,0,0,0.32082352,0,0,0.26324242,0,0,0.9526457,7908941,248.17714,0.9701012,726347,21.803,0.9331281,1134645,33.081654,0.9330114,1633125,45.72615,0.9620156,7323793,207.82768
