Host,Cluster,order,treatment,MeanZS,Title,Cluster.size,site
CRr1A1B1C__bin_98,1,126,REST,0.784125216173287,Restored-abundant,75,Langwell
CRr2D2E2F__bin_104,1,138,DAM,-0.15918261569410216,Restored-abundant,75,Langwell
CRr2D2E2F__bin_104,1,138,NAT,-0.8010078324699608,Restored-abundant,75,Langwell
CRr2D2E2F__bin_104,1,138,REST,0.960190448164063,Restored-abundant,75,Langwell
CRr2D2E2F__bin_117,1,140,DAM,-0.1487011007901262,Restored-abundant,75,Langwell
CRr2D2E2F__bin_117,1,140,NAT,-0.907616641577173,Restored-abundant,75,Langwell
CRr2D2E2F__bin_117,1,140,REST,1.056317742367299,Restored-abundant,75,Langwell
CRr2D2E2F__bin_119,1,97,DAM,-0.9639840369397601,Restored-abundant,75,Langwell
CRr2D2E2F__bin_119,1,97,NAT,-0.2477468970040112,Restored-abundant,75,Langwell
CRr2D2E2F__bin_119,1,97,REST,1.2117309339437712,Restored-abundant,75,Langwell
CRr2D2E2F__bin_13,2,260,DAM,NA,Natural-abundant,196,Langwell
CRr2D2E2F__bin_13,2,260,NAT,NA,Natural-abundant,196,Langwell
CRr2D2E2F__bin_13,2,260,REST,NA,Natural-abundant,196,Langwell
CRr2D2E2F__bin_21,1,136,DAM,-0.12584880517506028,Restored-abundant,75,Langwell
CRr2D2E2F__bin_21,1,136,NAT,-0.8232660990502251,Restored-abundant,75,Langwell
CRr2D2E2F__bin_21,1,136,REST,0.9491149042252852,Restored-abundant,75,Langwell
CRr2D2E2F__bin_44,2,259,DAM,NA,Natural-abundant,196,Langwell
CRr2D2E2F__bin_44,2,259,NAT,NA,Natural-abundant,196,Langwell
CRr2D2E2F__bin_44,2,259,REST,NA,Natural-abundant,196,Langwell
CRr2D2E2F__bin_49,3,41,DAM,0.98921488585297,Damaged-abundant,89,Langwell
CRr2D2E2F__bin_49,3,41,NAT,-0.494607442926485,Damaged-abundant,89,Langwell
CRr2D2E2F__bin_49,3,41,REST,-0.494607442926485,Damaged-abundant,89,Langwell
CRr2D2E2F__bin_5,2,354,DAM,-1.1034678338532868,Natural-abundant,196,Langwell
CRr2D2E2F__bin_5,2,354,NAT,0.20685215752242297,Natural-abundant,196,Langwell
CRr2D2E2F__bin_5,2,354,REST,0.8966156763308638,Natural-abundant,196,Langwell
CRr2D2E2F__bin_61,1,153,DAM,-0.3333333333333333,Restored-abundant,75,Langwell
CRr2D2E2F__bin_61,1,153,NAT,-0.3333333333333333,Restored-abundant,75,Langwell
CRr2D2E2F__bin_61,1,153,REST,0.6666666666666666,Restored-abundant,75,Langwell
CRr2D2E2F__bin_63,3,49,DAM,1.0397917742411176,Damaged-abundant,89,Langwell
CRr2D2E2F__bin_63,3,49,NAT,-0.683672193849576,Damaged-abundant,89,Langwell
CRr2D2E2F__bin_63,3,49,REST,-0.3561195803915415,Damaged-abundant,89,Langwell
CRr2D2E2F__bin_75,3,25,DAM,1.0413074370913398,Damaged-abundant,89,Langwell
CRr2D2E2F__bin_75,3,25,NAT,-0.9239335289229872,Damaged-abundant,89,Langwell
CRr2D2E2F__bin_75,3,25,REST,-0.11737390816835255,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_105,2,258,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_105,2,258,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_105,2,258,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_11,2,257,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_11,2,257,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_11,2,257,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_129,2,256,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_129,2,256,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_129,2,256,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_3,2,255,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_3,2,255,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_3,2,255,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_43,2,254,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_43,2,254,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_43,2,254,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_47,2,253,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_47,2,253,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_47,2,253,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_51,2,325,DAM,-0.5035689471016154,Natural-abundant,196,Langwell
CRr3G3H3I__bin_51,2,325,NAT,1.0071378942032305,Natural-abundant,196,Langwell
CRr3G3H3I__bin_51,2,325,REST,-0.5035689471016154,Natural-abundant,196,Langwell
CRr3G3H3I__bin_52,2,252,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_52,2,252,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_52,2,252,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_72,3,82,DAM,0.6666666666666666,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_72,3,82,NAT,-0.3333333333333333,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_72,3,82,REST,-0.3333333333333333,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_87,2,251,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_87,2,251,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_87,2,251,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_90,3,66,DAM,1.086014501210604,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_90,3,66,NAT,-0.3421771145741673,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_90,3,66,REST,-0.7438373866364368,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_93,3,30,DAM,0.8792997431793779,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_93,3,30,NAT,-0.439649871589689,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_93,3,30,REST,-0.439649871589689,Damaged-abundant,89,Langwell
CRr3G3H3I__bin_97,2,250,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_97,2,250,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_97,2,250,REST,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_99,2,249,DAM,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_99,2,249,NAT,NA,Natural-abundant,196,Langwell
CRr3G3H3I__bin_99,2,249,REST,NA,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_116,2,297,DAM,-0.7512222777552435,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_116,2,297,NAT,1.126251869579196,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_116,2,297,REST,-0.3750295918239525,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_118,2,294,DAM,-0.6374837145376314,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_118,2,294,NAT,1.2749674290752628,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_118,2,294,REST,-0.6374837145376314,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_12,2,327,DAM,-0.5037821611761236,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_12,2,327,NAT,1.0075643223522472,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_12,2,327,REST,-0.5037821611761236,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_124,2,293,DAM,-0.6468204906025354,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_124,2,293,NAT,1.2936409812050704,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_124,2,293,REST,-0.6468204906025354,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_134,2,288,DAM,-0.6643350058615876,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_134,2,288,NAT,1.3286700117231751,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_134,2,288,REST,-0.6643350058615876,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_136,2,326,DAM,-0.5036711994325606,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_136,2,326,NAT,1.0073423988651211,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_136,2,326,REST,-0.5036711994325606,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_138,2,323,DAM,-0.48867562643804424,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_138,2,323,NAT,0.9773512528760884,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_138,2,323,REST,-0.48867562643804424,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_139,2,342,DAM,-0.8626926146877808,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_139,2,342,NAT,0.659376560743911,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_139,2,342,REST,0.2033160539438699,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_15,2,314,DAM,-0.6831657065304729,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_15,2,314,NAT,0.8771837080043112,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_15,2,314,REST,-0.19401800147383835,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_19,2,333,DAM,-0.5009832421989436,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_19,2,333,NAT,1.0019664843978877,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_19,2,333,REST,-0.5009832421989436,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_2,2,328,DAM,-0.5039083723371941,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_2,2,328,NAT,1.007816744674388,Natural-abundant,196,Langwell
LABRr1A1B1C__bin_2,2,328,REST,-0.5039083723371941,Natural-abundant,196,Langwell
